id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16;coord17;coord18;coord19;coord20;coord21;coord22;coord23
ACC0006;D;-14.829916322786088;-3.1324113949351604;-6.4463562082023405;19.969301267825713;-4.803918637541866;-3.9310644410306796;6.390942991791986;25.843892183994335;-5.391763221551712;-7.665236315557984;6.4374529527633095;-1.4445980162810348;-3.3686581378488207;-0.8733677120920428;3.9731721363458385;10.886286783242081;1.137239981411738;0.8417171214374959;-4.500495403833298;-6.203785112031364;3.7412370297230653;-3.8612273767194494;-9.558341104360421;-1.6742923172867163
ACC0006;V;-18.367451922917237;-3.4997820927956322;-9.355154798160122;16.774731396915307;-2.094365008137877;-6.5990021277318425;12.966016050223363;21.74076754464726;-0.2523706265207369;-4.715008375278138;3.7620350354814382;-6.452265701183981;0.47742357918274897;1.7348027833834956;1.3306999593785014;4.611274697151481;1.9413427689878426;-4.146400985649006;-3.3896683291603558;-6.36048690659075;5.021580467182248;-4.452961007586354;-7.03443427451465;-2.9926181842774646
ACC0007;D;-18.03715253915012;-8.55809631589877;-6.597757963850967;17.663479000651122;-6.697325146747561;-4.475641652683135;6.302585599818602;21.067629086361507;-2.314111954964095;-6.629383986110307;7.972557865288834;-3.0069558718399296;-4.893927873915866;3.253466468858251;5.457137757965731;8.57712820656839;1.0124888854307845;-1.4170115241650356;-4.649615350171319;-6.247317791638085;2.8139176262660968;-2.419703552225703;-7.971639952207348;-2.3159100834329713
ACC0007;V;-18.950716875537417;-4.351450454227272;-12.154198680070945;13.701083183580241;5.088050009460916;-8.598211611521199;12.393046981124188;20.534296292790227;0.8756448967217262;-5.907018292223766;8.054339451473652;-5.133854126437789;2.4943599471564726;2.2197121159239037;1.2065076370233552;5.123528457749292;1.8545786106042246;-6.5573330911359005;0.02746092203151452;-4.732928351169145;7.058102071997278;-5.703793438473219;-5.943368677011236;-2.3516163997648305
ACC0008;D;4.484981919041697;-10.106331809830877;4.136136703233214;-0.9934579933898817;10.421168050812499;9.297544535477261;9.857589349395361;-3.889194697337165;-12.433806408288328;6.703272876595282;0.9575901569265668;10.63299797179583;-1.122920423791988;-2.214099708493494;-4.401968766561677;-4.9125011768701;-5.825452683482451;-0.6316697254156796;3.616195487445313;-5.634985666277795;-1.7656332811753948;-3.344759847930466;1.4412768411437693;4.379626480560132
ACC0008;V;6.551672159654797;-4.0526542091295665;-0.19551340824129296;-0.9130812137252636;8.624800625704019;10.525805967588722;15.0643270412155;-3.853104663439584;-12.173231355884454;6.66352958440697;-0.5012187326684691;14.40082016045268;-1.2742453039003239;-0.2827825896134224;-3.168893206037158;-5.411956439725491;-5.9651071585158055;0.5428376112819299;5.812739621173476;-4.581283771681094;-1.8655490969445145;-1.977135844924759;1.3785378378048452;4.117448858946349
ACC0009;D;8.460908587694;-7.298309748368385;3.7012600992975644;-1.608528725090179;9.655577996936328;11.272859252316104;15.435515581126904;-0.589589051865672;-12.142098573224704;5.239978480845065;0.26183111516809643;11.893634760142954;-3.803516473429343;-3.690334369749464;-3.8450198580244854;-3.5984396959415865;-6.339833865416411;-0.019972825095715414;4.829819423931381;-5.282651457076958;-3.7643448560243082;-0.5202127598746206;0.5821025932918446;4.71945489970776
ACC0009;V;11.160638420273779;-3.773816525473278;2.995844819327718;0.250573223083151;7.330519897348489;11.796350000089229;15.231961478204223;-1.4354756036954803;-12.993489311352448;3.7525075841070694;-0.08404698142407897;12.464293136379721;-2.9858824024880697;-2.990028741005162;-2.9981044005567705;-3.925764992807305;-6.502699264607055;2.883760805377185;5.722996734264173;-5.3853840267671655;-3.815255050028701;-0.7003290895698808;0.756410088106121;4.335308282849672
ACC0010;D;22.37446143091435;-4.399762184830028;6.496672078749469;3.59171719991429;10.192290699895048;6.482019983719534;12.096367397716316;-2.584737910186959;-7.346840159906874;-2.6404979391599914;-5.055871147453046;-1.019711806014437;-6.32842633274887;4.564000072642968;-3.4184261490872405;3.326584771616171;-6.257874573756701;5.204050084316681;-3.5028358085956124;-0.5945748493694313;-0.9044530332209957;-5.4366431316470125;2.703172317862347;-6.116849879834701
ACC0010;V;24.340563370094536;-3.512641301187031;4.96611714673599;6.3152105913905165;9.96938019750643;6.385356897715817;9.06030580135804;-3.14842277825575;-7.085877446810951;-3.364308284993679;-6.839214306014666;-1.8732860552933612;-4.553970619678379;5.069135981845278;-4.908757927811855;3.738790972200802;-5.932101737867892;3.0613811915787594;-2.3693056552045038;-0.5311458839913431;-1.501359737245851;-6.278473174373446;1.2838873117980014;-4.928368374098194
ACC0011;D;23.569016271437754;-5.250755868839975;6.667741614202598;3.293679912163411;10.750909321315286;7.236025580127641;11.541330567302484;-1.3764547871172144;-9.551128895165395;-0.085832739623537;-5.01669400007647;1.9340782042568494;-9.391015702157326;3.4737448174605423;-4.877184101786646;0.6434325917580144;-4.886570252335235;2.0718457744870267;-2.379459669827718;-3.5466321632111364;-0.9467911879465163;-5.77592684316122;1.6461961932784304;-4.567132100664912
ACC0011;V;26.62930620161353;-6.782614712311797;5.633445375434393;3.6742617143335328;7.256083645997835;5.458843820952259;8.491039163420332;-1.113266621501173;-7.955111029097231;0.4534505056951197;-4.494832145946555;2.9175062088096957;-7.576551230515784;3.4159626582177416;-5.309532937926599;-0.9860684084601328;-3.251393737294388;0.26173487844210663;-0.8919535617251696;-3.0364416541768127;-1.2541659752816936;-5.46346624507006;-0.3657101405862373;-3.3721146971727105
ACC0012;D;-12.584748156930651;-2.378252454764923;-11.184180603010777;-18.539535910876783;4.243447264553188;-5.773145704178374;5.648106563753936;-5.728793136533799;3.6291742234412787;-9.935819018140325;-7.4135759475289635;-12.196226257275043;4.485776127681774;1.2169916370212854;4.655747572919487;-0.8460245073322805;-2.3900205684764293;-0.7108678190992446;-4.613301012152753;-9.136593455567027;8.982879454342113;-3.7304465151604025;1.7512251607881297;-3.7793360691721447
ACC0012;V;-10.908282573903483;0.6343580068998609;-13.729128728321728;-18.754094942649544;4.931760919614587;-4.12921665984847;6.72575239069854;-10.05231218386404;3.9206072579435935;-6.134096215345889;-2.869366359689843;-9.470024001162729;4.798458375153659;1.1074202727375126;5.856249570217647;1.0788603762134148;-1.2334001368621974;-2.002165727650709;-4.401358222170764;-7.933222924378661;8.973369910890092;-3.5036593194214523;1.0404746194397188;-3.0715631353952437
ACC0013;D;-11.597377885106484;1.7319848492672296;-10.902991129116307;-18.056991445553802;3.6661510872839007;-7.079150637583913;5.6865133555110505;-3.049587801556468;4.182714327091044;-9.731937167289717;-8.19951181896039;-12.03789960587188;2.7889304305223117;-0.05704513410878377;4.775619883628224;-1.4463624744169856;-1.8995045428842643;-0.1608268145917854;-4.522521309800873;-9.483877605861416;7.782565410278001;-2.406574266458162;3.0229317469141224;-4.602664082003494
ACC0013;V;-11.32782020282553;-2.5817717577406354;-13.036316416752085;-17.248223598312688;6.12730923883528;-3.700660240455029;3.9104310618370706;-7.662694412254933;3.1043583366747076;-5.945412238588719;-2.9661774865664365;-8.052780599119977;7.073860104780705;2.965320230253247;7.784480331895097;0.866164678693556;-1.9533544131369398;-3.775780778093777;-7.027254097952137;-8.085933152687664;9.173104377883714;-4.032568406543277;1.0712090757611195;-2.74990071368539
ACC0014;D;-7.6751360326348;11.732170738194611;-10.80361714659478;-15.091722515417294;5.453204874148024;-9.451968071199827;4.024363951251203;-0.973679783467566;-4.178758799954567;-4.712189949065975;-8.343280720704728;-4.076985595286764;3.1199537890623086;2.804168815253807;11.547454192425631;-5.555410002098271;0.6204009205487514;-0.730780044590892;-0.52148150480469;-6.099010395666596;9.702535469631055;2.307379635537403;5.897152070901949;-6.205918400704744
ACC0014;V;-5.560748060996745;11.454521872414308;-14.36641442762396;-16.148095011197587;4.594274693604167;-7.205108909451433;4.11594144995664;-5.694647232093082;-5.514509409648641;1.2561178064274;-1.919844736478998;-2.6606667191210445;4.645730309010236;4.6373698007527135;11.645368811519264;-2.176402044557506;0.6540827782868113;-1.4224878766004279;-0.3969161677980441;-6.124601410602769;11.721438447179223;2.678878123869907;4.3108073683581445;-5.5143049488059175
ACC0015;D;-11.364611812379978;3.6884642698094083;-11.02150757058422;-16.02729050637553;4.120279814368471;-6.278045645616999;5.431308104033061;-1.2072015100507558;4.290262392721787;-10.721546874630148;-8.423607361040336;-9.510373555710363;3.628684904393232;-0.5237858717335682;5.302009243014438;-1.8522905175915367;-0.5655904989364643;-0.6698562892429827;-5.089108131274271;-9.507393018577593;8.461339981633758;-1.2514875883470784;4.451081263591208;-5.2996055069207255
ACC0015;V;-8.598227082500122;4.8910415340691245;-15.789408485807108;-18.769858282327576;4.900707821268977;-5.41982705560896;5.453376628507362;-7.151906625623345;2.8320366841619555;-6.037991105790019;-3.622879531978851;-7.9833730870227395;3.5786550870346177;2.039761216103339;6.908582462973605;-0.6873297460117994;-0.9146227527157749;-0.41453996704407003;-3.777920416315874;-8.886305717372853;9.190294349866663;0.06039442035404562;2.9248927085622936;-3.589534253868751
ACC0016;D;-15.061603776512028;-23.871508052187213;-12.50871424394997;10.70875404510293;5.67990570566889;0.11901587280041777;-4.663795781688322;-3.409765755042223;-7.331623654936635;-7.8924725470642585;18.958735357007757;0.5981778994999561;-1.2617982630830338;-2.596962542714473;-6.457251611426775;-7.332072609058731;-0.07598449432304179;-1.1139773983353314;-2.1022751363821426;6.813688245957067;1.7209749683085238;6.093799375943763;3.1093085567430068;-3.995889381904366
ACC0016;V;-9.829793776534302;-15.29065675216795;-16.856769683983828;13.859223250786115;7.96242573993265;-3.2191253466558054;-0.48729103984963984;10.64419402611286;-10.488153406586038;-12.09850032158691;20.603313488875624;4.93123649544303;-1.2247592627460635;2.8367606750814187;-4.242975521436376;-1.4505034463302724;-6.787948627564349;-0.022084737656890955;1.9721317404993608;5.204223896804835;0.938412659288823;-1.8087566928284744;3.549263193003489;3.0657326963725797
ACC0017;D;-16.977210523134694;-24.650982595022356;-9.842363952024682;8.91473670088947;-2.1033964361889295;1.1709923948223817;-4.9777425674921965;-4.903918813890302;-9.687594509508934;-5.361544198410221;12.776374066444816;1.4390907057948676;-2.4182233989871134;-1.2306274475401335;-0.9578180653911498;-6.2254110253586346;-2.4369535154722164;2.1298414903196967;-6.62959200071984;7.371480201418124;0.10222299596854545;7.895262131618028;5.470343074550649;-3.579996107369113
ACC0017;V;-12.321672611547527;-20.494605259840924;-16.538053052881494;11.401319835529634;2.9752095982987266;-0.6903756150652846;-0.40429368150334205;4.488386551889226;-10.123424837843418;-11.302171230235306;17.36388702390886;4.294786242498243;-2.9593578088190142;3.960140697231832;-5.890881055332852;-7.021715100658284;-5.89859470818653;-1.1557721130105527;-1.8032534442517307;5.9374688593407905;-0.3253538460108307;1.5373599879608086;5.885945652791546;-0.04823360320473808
ACC0018;D;-12.433003023466544;-13.006888825720923;-12.565796618432936;13.01294778527256;-12.641027520501972;-4.023975336489631;-2.421660905384092;11.89412621572502;-7.529023505105584;-12.549379134386822;8.468066143708848;5.438706059485799;-4.005780123824514;8.382456745595213;-0.07432989643924592;-0.3620738426782357;-14.418905140576106;-0.2890165996804888;-2.1826374602170295;1.3297094504186173;1.8383420393353902;1.9325745609808496;4.402977494249024;1.7540202136841023
ACC0018;V;-12.25088452080077;-12.931662232958681;-17.367616618441193;17.231636076662227;-2.4234298753447114;-6.999171334592462;0.9664890715719072;13.24493087461391;-6.089973544846292;-12.725670660033034;14.040600295532185;3.371407428087183;-1.0560143887112283;5.0970447216696355;0.5678447375469462;-1.1555261366645055;-9.463751955252782;2.0318620909271283;1.5625004098654105;0.5906971503845577;1.6815970335074715;0.33546227995662636;5.891669120314242;5.129344704963095
ACC0019;D;-9.843614255871167;-12.304798578887413;-16.653214353701532;5.270394996646047;-6.648914746692286;-4.669426205599377;-6.554729668049389;12.23641923945018;-5.909096035759145;-16.393012195339498;7.331888890702801;8.174110129041644;-4.525731647481898;5.0144210542191985;-8.429856387364362;-5.192876207300367;-14.37438771732126;-5.571727625393754;0.8694960962484164;5.0954493521575674;1.9043815932035797;-2.3520594492332814;6.096637276188551;2.4351919536516182
ACC0019;V;-9.331455604526026;-14.030271124810842;-20.909326972447293;4.565820693796593;-0.44273707532601375;-6.050413294277299;-4.778055233117423;9.758971256639239;-4.564655024595677;-16.281251027399794;9.834921246068852;6.859873704339681;-3.2531454829769877;3.8960722779820065;-8.644108370121119;-6.903776234633926;-10.322683754466736;-6.311859598039102;1.4594188182477261;4.820292285590739;0.033374002962654685;-2.5110728916996625;4.304895041413004;4.5673248052784325
ACC0020;D;-18.757892931551474;-25.004631431166327;-1.7527806277787352;-0.22435412598256646;-6.4217890583804635;3.305341917565085;-7.553351096347521;-7.314896289406583;-8.942789028306196;0.5886001756793423;-2.803151677096005;3.2303480617182005;-0.9355732230886978;1.6327176057854218;0.1619042488968362;-3.65235771703428;0.8075529381644877;4.226036592272235;-0.40010769574952626;3.260410345382829;-1.3611760291220487;9.46806580362348;1.7633278503909062;-1.7222747334010393
ACC0020;V;-17.210712005683046;-21.99165818386669;-5.789921585950172;6.23728155089239;-9.42469083266338;2.2722541688591043;1.9029097617576394;-4.478979580065401;-5.042262200335449;-2.007794097345753;1.1219756890264132;8.868635189740171;-4.849967246829054;7.013915073811869;1.6519421196318793;-3.5430212000288988;-9.261752854405318;0.6468562156258801;-2.7662447082836605;3.032536367493442;-3.3942100898898686;5.91733032715275;5.882057273200223;-1.1143286447501504
ACC0021;D;-17.99219493657621;-24.79933256703428;-1.9918472652536094;-1.644475871956903;-7.687493590891958;4.182529452527273;-7.385890452323271;-6.546359103286656;-11.541909245796713;-1.6534242367490468;-4.7985915007612805;3.656038160214169;-0.01736165982135624;1.0124530785890908;-0.594987084883217;-2.18692470751562;-0.22987206518573566;4.431332598344391;-2.5047176790968755;4.299866617094009;0.3592755809579911;9.45412022156892;2.956188158317285;-1.4723182842040925
ACC0021;V;-16.592372036519556;-24.03551379574851;-9.126933746569232;6.495075102394403;-2.3619873382946004;2.170796229940527;-1.8275886510692194;-4.120968535290546;-8.262161347278411;-5.494970657988739;7.380874462886547;8.439847219240619;-1.4938716137901074;1.3358500868208707;-1.3855663093364767;-7.055384022278851;-6.2657878066865464;2.6846867904551286;-5.070721633716799;6.07786242182862;-1.5414568181029342;7.225563108594516;7.3160302365379755;-3.7219583351820393
ACC0022;D;-18.590965118997204;-24.332917645908402;-10.677414009299886;8.521627495958112;5.360429775338309;-0.5852487308657862;-4.790473695085497;2.115296058956193;-7.83206262240784;-9.848624082592059;15.960310783585065;3.409689467449348;-0.3727865946453618;-2.831525632522408;-5.240197246318811;-4.098921219050998;-0.7125388713335918;0.3915703839001471;-1.882148113025071;6.378227900622453;2.6144191483396777;5.195449240127215;1.9186504041205668;-4.660401370108208
ACC0022;V;-16.693841086072776;-21.66125708005844;-16.730526053116005;5.95860721360657;2.2804316465366385;-1.1982761251118208;-1.3683659949404088;5.319252056018679;-8.101068470214278;-15.490106759241955;14.13447860596793;7.374823937933405;0.4496974763437925;0.7093249109945294;-10.397466519403334;-6.463368565070319;-5.153233176155527;-3.2957929735353555;-3.1292387413678155;6.943373082559621;1.8166094210506978;1.9920646832402409;5.032567041907537;-2.805706033450287
ACC0023;D;-15.88837049703046;-22.528410387749563;-14.008786260867081;10.686137708572955;5.52484131303754;-1.2011321271822202;-3.248269385830146;2.8692725036449382;-9.209292626143453;-12.430345025564892;19.57277334125443;4.929474876503211;-1.1756014217224275;-1.7044414681915354;-6.878426571627012;-5.9198470115751345;-3.2531826918640743;-1.0771841262275939;-2.501267447179463;7.4921897333819345;1.6102883861725077;4.047566273350702;4.141929864396956;-3.9031361876481183
ACC0023;V;-14.669319323503007;-21.04489236561708;-16.18843837689968;8.974824399757045;2.8500254636659372;-2.425341612320753;-0.6172157572704142;5.17725822429126;-8.832684386256727;-13.58403494627836;15.80494154326822;8.377168951759408;0.6201391420601713;0.702593225570298;-6.185008172369665;-7.084707875497749;-7.548239255139092;0.9097028915204247;-1.6479203394668367;6.0393582928738105;0.22633095694214633;3.0579384860145264;7.723870156060505;-1.108644629265186
ACC0024;D;-13.137935041365473;-24.258781389075462;-13.218008644937683;0.5459725827269982;1.9279183379628522;1.0622064549401815;-7.0893516211588885;-9.878757289778227;-9.826672971174721;-11.179480995972655;5.420455225418286;4.367282597142387;0.8412803614754577;-1.5791748217136998;-11.113613113133349;-13.042056778443314;-1.4335260504396992;-3.4262749780314445;-6.920641890436617;5.576867876873864;-0.6838208457668017;10.615474606268506;1.9508536016482017;-5.617420968031066
ACC0024;V;-9.481428046668947;-22.870783109122513;-14.623173797647294;1.0841263571211894;4.014154206806936;2.5965656773595867;-4.4356554737994855;-5.021092493246604;-10.567794348294353;-11.954876768001377;8.92012403756251;9.364497913963314;-0.9955715952398794;2.599342941527966;-9.567100937278402;-12.5377545336679;-8.11005847623193;-4.001599113153807;-3.074465912534673;6.180921900567921;-1.4156635613326993;2.8775521117165384;4.19784647062578;-2.279917545719363
ACC0025;D;-11.70270148456782;-22.99415273300589;-14.499548175980713;2.0449775058938777;4.602500031121731;0.9248507729580078;-6.701197994020038;-9.452940995318416;-7.92617202928194;-11.120972405165526;7.647035607997542;3.3729566009147245;0.31619409743199944;-1.6169488969113728;-12.755169921929495;-14.0400687762466;-0.4212906555551215;-4.860498764940028;-5.130514255037612;5.575322565489257;-0.17500793696320238;9.571098946634079;0.368761739197461;-5.679065641870932
ACC0025;V;-9.630946042044181;-21.620732436288254;-17.17018904015998;3.103058985278998;6.5627983742790885;0.30588356044290405;-5.522644633374031;-5.532868226599322;-8.34768991452115;-13.050577719405691;11.282047682238074;5.1038784334270755;-1.5991012050117113;0.43938120969611505;-13.06678877311592;-13.781792535609286;-4.269505824589161;-6.932383236603854;-2.346327544543077;7.3923788025666415;0.520770567523197;3.9392840595413428;1.3358850727718168;-2.910032443565898
ACC0026;D;-11.088860967871236;-17.598538630103132;-19.000359635796325;5.225063476864494;3.522349922113159;-3.2602207134222247;-6.239671331151305;2.130243277718579;-5.133144108427436;-16.024681378507903;12.623971100882448;5.19840541643302;-3.2582031580587905;1.4057212941669597;-13.28116815810221;-10.826254514397132;-6.8684833314335485;-9.167739559161145;0.4375309873692851;8.122533846855204;2.0908140263289523;0.9245982901238144;2.6512943577313686;-0.3785013550668236
ACC0026;V;-10.176940575019316;-15.11926083373458;-20.393428094614368;1.765226413040223;3.139345669045621;-5.7042931590887065;-3.667612860309184;6.251238957414286;-2.402473282007498;-14.654139842765817;7.950502751811076;5.873191139980521;-2.4202457660287733;2.262418843471676;-10.528550024752068;-7.663495731672528;-7.41721588317549;-9.91082689327769;3.996066171753935;5.674521314384217;-0.06682211653148455;-4.115822584629778;2.424720101046048;3.687877065690246
ACC0027;D;-11.886671548513373;-16.543971358529145;-16.839495820975934;4.754717830627114;-2.7408956792112704;-3.334143491087436;-7.2977528995741245;7.184631241622258;-6.798193472187377;-16.659467917096535;8.998249041664003;8.292334699628446;-3.484668615764661;3.266972101353785;-10.819552983456408;-8.194347913784302;-12.197860873383819;-6.4309495732003015;-0.045828735819778144;7.77220163902706;2.3111760953237637;-0.05124968110686196;5.8297894783720485;0.08795986352520717
ACC0027;V;-12.127790363235626;-14.531407920490349;-18.061700046563267;-0.17315232230812225;-4.718340296438697;-4.333481197875366;-4.13679401053507;7.543914840757439;-4.77019940310349;-16.372791034599693;4.632489576415106;9.075757316155906;-1.2347634749747103;3.942568256649747;-9.09891908165985;-5.796714363089932;-11.809235952130905;-5.926014418226994;0.890102930047661;5.765645011625765;0.08974844761941497;-3.9554436588708493;7.154153521086942;2.5691933284552304
ACC0028;D;-16.956567476592912;-25.863213450081737;-8.905394662526188;6.841886877592523;2.0561371362578313;1.1966347416135934;-6.87001387916369;-5.486794065963072;-7.9607300295978;-5.31084570144089;10.6005980437745;0.8758001390619424;-0.18954072187203486;-4.011188312709201;-3.948633320000255;-7.028211211738725;2.1894087246850207;2.986371059843455;-4.152097007369621;5.02124251352996;0.7617913596703149;10.435953861078726;1.561966005914637;-5.316494694032488
ACC0028;V;-15.193617222385747;-21.925616088905784;-16.783987597579944;10.188589737274366;5.214787952261925;-1.8236231418364723;-2.570001071484276;6.059021433544792;-10.01436969025645;-13.733572399866112;18.73516104621172;3.2585683009332724;-1.924413836719667;0.8092467541735201;-8.623121610323379;-6.212688454224092;-2.871663585445828;-3.281351637724613;-1.6453114676815497;6.33100512049152;2.2220166428909307;2.466592582708843;3.1391664620639537;-1.3132903104735412
ACC0029;D;-18.767671031669614;-24.48924878989163;-8.34744318848439;4.039973674566768;-4.7627829531139465;1.2755873407150136;-6.185540316907345;-2.8703279288485066;-8.55537612108399;-7.047070495865559;3.5206173273834844;4.800013764448381;-1.2597975892016648;1.659322490012637;-4.166501717711886;-6.086164952217992;-3.101639176860472;3.0491446938604914;-5.09316285054194;5.697296537362196;1.636710720296204;10.249985254019144;5.523392353277664;-4.679473415894213
ACC0029;V;-13.188936880300025;-19.923183002337883;-18.588662463414952;5.140638129062217;3.7611242628948838;-2.6857155898234137;-5.184274653508273;4.3122345680877014;-7.743330484666102;-15.228596857626897;12.103982003131657;4.479840489506368;-2.223499493570007;2.896627190614575;-11.018623548072519;-10.104985350286377;-4.788226963083584;-7.516828766878446;-1.547476586059289;6.377591875230556;1.3625182798731628;0.2374205037038075;2.3281349544115;-0.18849761319753253
ACC0030;D;-14.419876796871206;-10.833764187539051;-15.447543404749359;16.891793533102625;12.55920291795361;-9.09613431717129;-0.5994563621972074;12.297195504103694;2.027395701410614;-11.008957015262105;21.269812710424898;-0.9617529871137357;-3.671652644393698;-0.37228626625266464;-5.252140082631584;4.011349743181659;2.248443434789854;-6.241390493836798;6.453169245289526;0.8285977425228861;5.098467156988802;-4.940177865131337;-4.445249989452023;3.415939606394905
ACC0030;V;-11.5950563025589;-15.457585071536585;-19.962492712976758;9.169129718698692;4.4240678408095295;-5.76793255571493;-1.8596034326521993;13.034918533892384;-4.9467222825614074;-15.164401273616676;15.62340799447529;4.168102611991879;-2.6652089435400352;2.8186980388343468;-9.166634638933463;-4.429605119484426;-4.645617703518491;-6.247554898998598;3.6966214306884546;4.073347839040736;0.6770718581470357;-4.238063722051081;2.546440445283966;3.9567470516050425
ACC0031;D;-10.809212197759436;-3.2641322706586213;-11.814258975402074;20.306538195902732;4.667216225672623;-10.33265678739826;-1.3382171037601684;20.384196462830452;-1.9751118354263622;-10.543946432310163;10.978403987557915;-2.214619057878623;-4.889082334262068;0.7056892938464343;0.14698229043002276;9.669321392858532;-2.3502161756575806;-1.5350282189551663;1.988876068329856;-1.95297030838617;3.8103648132193446;-8.642738301051866;-5.270426939851349;7.093315246651291
ACC0031;V;-10.811517153000533;-6.888392167637944;-17.39066742102643;15.672207381226729;-0.8403993730420688;-9.050970230742749;0.34069147971999847;22.728114637823168;-5.458646283932676;-13.551625387984954;10.969439517918703;1.7004069817195935;-3.4463035538286033;3.1429339251535233;-4.023790764674227;3.247663938833065;-5.638697243697683;-2.36112115036638;3.0644391632220813;-0.5846196754403965;2.568788112868418;-6.477461161545694;-0.07743657573235106;5.892553182649844
